evidence_id,phase,surface,source,caller,gate,identity_scope,sink,observed_effect,confidence,evidence_file,evidence_sha256,status,scope
AC-003,6X2,PendingIntent GUI consent boundary,findings/phase-6cv-accessibility-pendingintent-gui-boundary.md; output/tables/phase6cv-accessibility-pendingintent-gui-boundary.csv,,,,,,confirmed-boundary,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_MEASURED,new Phase 6X2 ACCESS worker evidence
AC-004,6X2,Microsoft retry Accessibility 350/1000/1800 ms,findings/phase-6cy-ms-targeted-accessibility-retry.md; output/tables/phase6cy-ms-targeted-accessibility-retry.csv,,,,,,confirmed-but-nondeterministic,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT,new Phase 6X2 ACCESS worker evidence
AC-005,6X2,Reboot plus owner unlock Accessibility retry,findings/phase-6cy-accessibility-reboot-unlock-result.md; findings/phase-6hb-ms-accessibility-reboot-persistence.md,,,,,,confirmed-foreground-only,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNLOCK_AFTER_REDIRECT,new Phase 6X2 ACCESS worker evidence
AC-006,6X2,Accessibility timeout 50 ms A/B,findings/phase-6cy-accessibility-timeout-ab-boundary.md; output/tables/phase6cy-accessibility-reboot-persistence.csv,,,,,,confirmed-negative-optimization,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT_NOT_ADOPTED,new Phase 6X2 ACCESS worker evidence
AC-007,6X2,Accessibility consume/key-event path,adb/phase6cy/PHASE6CY-CONSUME-HOME-20260807-02/result.json; findings/phase-6cy-accessibility-adb-pause-boundary.md,,,,,,confirmed-boundary,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FAILED_OR_PARTIAL_FOREGROUND,new Phase 6X2 ACCESS worker evidence
AC-008,6X2,UsageStats public third-party route,adb/phase6ac/PHASE6AC-RO-20260805-01/pm_dump.stdout.txt; adb/phase6ao/PHASE6AO-RO-20260805-01/package_dump_full.stdout.txt,,,,,,unknown,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_VALIDATED,new Phase 6X2 ACCESS worker evidence
AC-009,6X2,ADB-connected host foreground monitor,findings/phase-6iq-adb-foreground-fallback.md; adb/phase6iq/PHASE6IQ-ADB-MONITOR-20260807-05/,,,,,,confirmed-but-not-approved,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT_CLOSED,new Phase 6X2 ACCESS worker evidence
AC-010,6X2,Unlock workaround / keyguard bypass,findings/phase-6hb-ms-accessibility-reboot-persistence.md; findings/phase-6cy-accessibility-reboot-unlock-result.md,,,,,,unknown,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_A_WORKAROUND,new Phase 6X2 ACCESS worker evidence
AC-011,6X2,Transparent resident assist candidate,tools/phase4-accessibility/README.md; tools/phase4-accessibility/src/org/fireosresearch/phase4/redirect/LauncherRedirectService.java,,,,,,conditional,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,SAFE_FOREGROUND_ASSIST_ONLY,new Phase 6X2 ACCESS worker evidence
6X2-ROUTES-001,6X2,OOBE receiver -> exact numeric user -> setup/component sink,,,,,,,UNKNOWN,findings/phase-6z-evidence-index.md; work/luna_worker_phase6z_components_20260810.csv rows 6Z-001/002; artifacts/phase6mg-oobe-helper-scope-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,new Phase 6X2 ROUTES worker evidence
6X2-ROUTES-002,6X2,DCPMS exported lifecycle receiver -> producer/permission -> profile-policy sink,,,,,,,UNKNOWN,work/luna_worker_phase6z_components_20260810.csv rows 6Z-003/005/006; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,new Phase 6X2 ROUTES worker evidence
6X2-ROUTES-003,6X2,ProductPolicy fosinit registration -> Binder publication -> caller gate,,,,,,,UNKNOWN,work/luna_worker_phase6z_components_20260810.csv row 6Z-007; artifacts/phase6bg-product-policy-readonly-20260805-01/; findings/phase-6x-report.md,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,new Phase 6X2 ROUTES worker evidence
6X2-ROUTES-004,6X2,AmazonActivityManager preWarmApplicationForUser -> identity/user propagation -> process/state sink,,,,,,,UNKNOWN,findings/phase-6x-prewarm-authorization.md; work/luna_worker_phase6up_asp_prewarm_closure_20260810.csv; artifacts/phase6bk/ipc-ota-closure-20260810-02/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,new Phase 6X2 ROUTES worker evidence
6X2-ROUTES-005,6X2,USE_SDK / PLUGIN / PLUGIN_CONSUMER declaration -> consumer/holder/grant -> sensitive sink,,,,,,,UNKNOWN,work/luna_worker_phase6y_permission_20260810.csv; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,new Phase 6X2 ROUTES worker evidence
6X2-ROUTES-006,6X2,OTA verifier/canonicalization -> indirect extraction/write sink,,,,,,,UNKNOWN,findings/phase-6y-ota-staging-boundary.md; artifacts/phase6mk-updater-dispatch-20260810-04/; artifacts/phase6kt/recovery-verifier-audit-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,new Phase 6X2 ROUTES worker evidence
