evidence_id,phase,surface,source,caller,gate,identity_scope,sink,observed_effect,confidence,evidence_file,evidence_sha256,status,scope
R10,6X3,Accessibility,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ac_accessibility_review_20260810.csv,User 0; user consent/service state,已排除 as deterministic route/待驗證 consent; Do not enable Accessibility or install/update APK,User 0; user consent/service state,installed service binding,service bound but callback empty; 0/30 direct route; GUI consent run not measured,已排除 as deterministic route/待驗證 consent,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ac_accessibility_review_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as deterministic route/待驗證 consent,previous public Phase 6X4 corpus
R11,6X3,Accessibility,work/luna_worker_phase6ac_accessibility_review_20260810.md; findings/phase-6cy-ms-targeted-accessibility-retry.md,User 0; target foreground only,已整合 as limited alternative; Fire remains resolver winner; no unlock bypass,User 0; target foreground only,consented delayed foreground redirect,"retry variants: explicit 1/1, HOME 3/3 in cited run; reboot/unlock mixed 2/3 or 3/3; not deterministic",已整合 as limited alternative,work/luna_worker_phase6ac_accessibility_review_20260810.md; findings/phase-6cy-ms-targeted-accessibility-retry.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合 as limited alternative,previous public Phase 6X4 corpus
R12,6X3,Accessibility,work/luna_worker_phase6ac_accessibility_review_20260810.csv; findings/phase-6cy-accessibility-timeout-ab-boundary.md,User 0; foreground redirect,已排除/不採用; No timing optimization replay,User 0; foreground redirect,timeout A/B variant,50 ms variant 4/5 in cited observation; HOME reliability worse; not adopted,已排除/不採用,work/luna_worker_phase6ac_accessibility_review_20260810.csv; findings/phase-6cy-accessibility-timeout-ab-boundary.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除/不採用,previous public Phase 6X4 corpus
R13,6X3,UsageStats,work/luna_worker_phase6ac_accessibility_review_20260810.md; adb/phase6ac/; adb/phase6ao/,ordinary app; PACKAGE_USAGE_STATS/app-op boundary,待驗證 host-only permission/consumer join; Do not add permission or use it as HOME writer,ordinary app; PACKAGE_USAGE_STATS/app-op boundary,third-party foreground observation,未驗證; no success rate,待驗證 host-only permission/consumer join,work/luna_worker_phase6ac_accessibility_review_20260810.md; adb/phase6ac/; adb/phase6ao/,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only permission/consumer join,previous public Phase 6X4 corpus
R14,6X3,ADB monitor,findings/phase-6iq-adb-foreground-fallback.md; work/luna_worker_phase6vd_test_reconciliation_20260810.csv,ADB-connected host; not resident device route,已排除 as approved resident solution; No new ADB monitor or device contact,ADB-connected host; not resident device route,host ADB foreground relay,5/5 foreground relay in cited evidence; stops with ADB/monitor,已排除 as approved resident solution,findings/phase-6iq-adb-foreground-fallback.md; work/luna_worker_phase6vd_test_reconciliation_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as approved resident solution,previous public Phase 6X4 corpus
R15,6X3,OOBE/OTA,OTA replay,system-server OTA lifecycle; numeric user unknown,已整合/待驗證 natural official OTA only; No broadcast injection,system-server OTA lifecycle; numeric user unknown,BootAfterSystemOTAReceiver -> OOBE activation,static guarded path; no manual delivery/runtime success,已整合/待驗證 natural official OTA only,OTA replay,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/待驗證 natural official OTA only,previous public Phase 6X4 corpus
R16,6X3,OOBE/OTA,work/luna_worker_phase6z_components_20260810.csv; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,child/profile lifecycle; producer and user handle incomplete,待驗證 host-only provenance; No lifecycle broadcast or profile mutation,child/profile lifecycle; producer and user handle incomplete,DCPMS lifecycle receiver -> profile policy,host-only static chain; no runtime success,待驗證 host-only provenance,work/luna_worker_phase6z_components_20260810.csv; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only provenance,previous public Phase 6X4 corpus
R17,6X3,OTA,recovery,PS7331 OTA artifact; controller/privileged path,已整合 static boundary/待驗證 verifier implementation; No sideload,PS7331 OTA artifact; controller/privileged path,metadata/signature/recovery verification,static checks confirmed; no install success,已整合 static boundary/待驗證 verifier implementation,recovery,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合 static boundary/待驗證 verifier implementation,previous public Phase 6X4 corpus
R18,6X3,OTA,work/luna_worker_phase6ab_ota_exact_20260810.csv; findings/phase-6mm-updater-blockimage-closure.md,PS7331 recovery/updater; caller unknown,已排除 as ordinary route/因風險拒絕 runtime; No updater/recovery/partition execution; no bypass inference,PS7331 recovery/updater; caller unknown,native updater/block-image/partition writer,writer capability confirmed statically; execution/partition effect 0 observed,已排除 as ordinary route/因風險拒絕 runtime,work/luna_worker_phase6ab_ota_exact_20260810.csv; findings/phase-6mm-updater-blockimage-closure.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as ordinary route/因風險拒絕 runtime,previous public Phase 6X4 corpus
R19,6X3,app/IPC,work/luna_worker_phase6qf_existing_runtime_audit_20260810.csv; findings/phase-6q-evidence-index.md,shell UID 2000; private service gate,已排除 method reachability; No unknown Binder transaction or handle guessing,shell UID 2000; private service gate,private Amazon service visibility/lookup,names visible; private check/find denied/not found; no method success,已排除 method reachability,work/luna_worker_phase6qf_existing_runtime_audit_20260810.csv; findings/phase-6q-evidence-index.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 method reachability,previous public Phase 6X4 corpus
R20,6X3,app/IPC,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; work/luna_worker_phase6tm_h2_permission_20260810.csv,external requester/holder/grant unknown,待驗證 host-only holder/requester join; No bind/call or guessed code,external requester/holder/grant unknown,H2 BIND_SERVICE custom permission,signature gate confirmed; caller/sink unknown; no runtime call,待驗證 host-only holder/requester join,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; work/luna_worker_phase6tm_h2_permission_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only holder/requester join,previous public Phase 6X4 corpus
R21,6X3,app/IPC,output/tables/phase6x2-control-surface.csv; work/luna_worker_phase6z_components_20260810.csv,producer and user scope unknown,待驗證 host-only caller/permission/user join; No broadcast replay or cross-user mutation,producer and user scope unknown,exported OOBE/account/profile receivers,exported/static policy evidence only; target HOME/PMS sink not closed,待驗證 host-only caller/permission/user join,output/tables/phase6x2-control-surface.csv; work/luna_worker_phase6z_components_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only caller/permission/user join,previous public Phase 6X4 corpus
R22,6X3,app/IPC,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-6a-untrusted-app-pi-smoke-evidence-index.md,ordinary/untrusted app,已排除 bounded route; Private Binder out of scope; no APK/install,ordinary/untrusted app,untrusted PendingIntent/cross-user,bounded smoke did not establish durable mutation; exact rate not claimed,已排除 bounded route,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-6a-untrusted-app-pi-smoke-evidence-index.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 bounded route,previous public Phase 6X4 corpus
R23,6X3,settings,work/luna_worker_phase6wk_broad_surface_20260810.csv; work/luna_worker_phase6aa_ipc_residual_20260810.csv,system/shell permission gates; user overload varies,已整合/待驗證 caller provenance; No settings write or settings modification,system/shell permission gates; user overload varies,SettingsProvider and generic settings writers,static sink capability; no target HOME/package result,已整合/待驗證 caller provenance,work/luna_worker_phase6wk_broad_surface_20260810.csv; work/luna_worker_phase6aa_ipc_residual_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/待驗證 caller provenance,previous public Phase 6X4 corpus
R24,6X3,app/IPC,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,privileged/system or unknown production caller,待驗證 host-only provenance/已排除 replay; No grant/revoke/install/package mutation,privileged/system or unknown production caller,Amazon PM/Vending/package-state writers,static writers and bounded negative caller closure; no ordinary User0 success,待驗證 host-only provenance/已排除 replay,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only provenance/已排除 replay,previous public Phase 6X4 corpus
R25,6X3,kernel/root,ioctl,retail node/caller/domain not joined,待驗證 host-only image/DT/relocation join; No node access,retail node/caller/domain not joined,driver CMDQ/ION/MDP nodes,source/policy capability only; no node open/ioctl/effect,待驗證 host-only image/DT/relocation join,ioctl,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only image/DT/relocation join,previous public Phase 6X4 corpus
R26,6X3,kernel/root,node write,shipped native caller unknown,已排除 as proven bypass/待驗證 caller only; No synthetic input,shipped native caller unknown,uinput/power-supply low-level path,source capability only; no retail privilege transition,已排除 as proven bypass/待驗證 caller only,node write,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as proven bypass/待驗證 caller only,previous public Phase 6X4 corpus
R27,6X3,kernel/root,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-5-evidence-index.md,device/root boundary,因風險拒絕; Exploit/root/payload execution explicitly excluded,device/root boundary,root/futex/rtmutex/privilege transition,no approved device mutation; no success rate,因風險拒絕,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-5-evidence-index.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,因風險拒絕,previous public Phase 6X4 corpus
R28,6X3,architecture,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,system/in-process policy path; caller gate unknown,待驗證 host-only registration/permission join; No service call or policy mutation,system/in-process policy path; caller gate unknown,ProductPolicy/fosinit Binder publication,static registration/sink markers; no callable transaction or HOME result,待驗證 host-only registration/permission join,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only registration/permission join,previous public Phase 6X4 corpus
R29,6X3,architecture,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_prewarm_identity_closure_20260810.csv,Amazon/system caller; user propagation incomplete,待驗證 host-only identity/user-flow join; No process launch or Binder invocation,Amazon/system caller; user propagation incomplete,ASP preWarmApplicationForUser,static process/state sink candidate; no HOME/package success,待驗證 host-only identity/user-flow join,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_prewarm_identity_closure_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only identity/user-flow join,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-001,6X4,ProductPolicy/DCPMS closure,PCAActiveProfileReceiver.java:23-27; UpdatePCAProfileTypeAndEvalHelper.java:37-57; Evaluator.java:90-105,PCAActiveProfileReceiver->helper->Evaluator,exported action; no receiver permission,no inbound Binder; DCPMS process; device PCA/profile; device-protected CDE,CDE prefs/evaluator/notification; no PMS/HOME/settings/OTA,CLOSED_NO_PLATFORM_SINK,CLOSED_NO_PLATFORM_SINK,PCAActiveProfileReceiver.java:23-27; UpdatePCAProfileTypeAndEvalHelper.java:37-57; Evaluator.java:90-105,APK:15ca17549bc377360d9213eb95b5e0468d1352839386e1d968bcb25282218997,CLOSED_NO_PLATFORM_SINK,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-002,6X4,ProductPolicy/DCPMS closure,DeviceUserSwitchReceiver.java:47-57; UpdateOSUserTypeService.java:19-35; Helper.java:25-47,DeviceUserSwitchReceiver->UpdateOSUserTypeService,protected USER_SWITCHED; exported singleUser,no inbound Binder; DCPMS process; computed OS-user/PCA; child active-app clear,CDE only,CLOSED_NO_PLATFORM_SINK,CLOSED_NO_PLATFORM_SINK,DeviceUserSwitchReceiver.java:47-57; UpdateOSUserTypeService.java:19-35; Helper.java:25-47,manifest:9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,CLOSED_NO_PLATFORM_SINK,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-003,6X4,ProductPolicy/DCPMS closure,AccountPropertyChangeReceiver.java:31-39; manifest:94-103; protected inventory row 562,AccountPropertyChangeReceiver->OS-user helper,exported + account-property permission; protected action,no inbound Binder; DCPMS process; computed OS-user/PCA; singleUser,CDE only,CLOSED_NO_PLATFORM_SINK,CLOSED_NO_PLATFORM_SINK,AccountPropertyChangeReceiver.java:31-39; manifest:94-103; protected inventory row 562,APK:15ca17549bc377360d9213eb95b5e0468d1352839386e1d968bcb25282218997,CLOSED_NO_PLATFORM_SINK,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-004,6X4,ProductPolicy/DCPMS closure,GlobalContentSyncEventReceiver.java:16-25; GlobalContentSyncEventService.java:23-37; manifest:145-207,GlobalContentSyncEventReceiver->Service->ArcusSyncService,GLOBAL_SYNC permission; BIND_JOB_SERVICE,no inbound Binder; DCPMS process; device CDE remote policy; no user arg,CDE sync only,CLOSED_NO_PLATFORM_SINK,CLOSED_NO_PLATFORM_SINK,GlobalContentSyncEventReceiver.java:16-25; GlobalContentSyncEventService.java:23-37; manifest:145-207,manifest:9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,CLOSED_NO_PLATFORM_SINK,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-005,6X4,ProductPolicy/DCPMS closure,fosinit; onStart 0x045b36-0x045b44; OnUserSwitchEvent 0x06245c-0x0624d2; Action 0x052642; reset 0x045ba4-0x045bde,ProductPolicy fosinit->onStart,system-server loader; no exported component,local SystemService; no Binder identity/clearCallingIdentity; UserInfo.id; foreground profile; all users,AmazonPackageManager component/application setters; boot FACTORY_RESET,CLOSED_AS_TRUSTED_LOCAL_PATH_NO_EXTERNAL_BINDER,CLOSED_AS_TRUSTED_LOCAL_PATH_NO_EXTERNAL_BINDER,fosinit; onStart 0x045b36-0x045b44; OnUserSwitchEvent 0x06245c-0x0624d2; Action 0x052642; reset 0x045ba4-0x045bde,fosinit:9d1ef392f345feb36c2f72357cf4777d5135b705ce6b360864993c14449e8bd4;VDEX:ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,CLOSED_AS_TRUSTED_LOCAL_PATH_NO_EXTERNAL_BINDER,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-006,6X4,ProductPolicy/DCPMS closure,fosdebug-service-inventory.txt:22; service-context-matrix.csv; dcpms.xml,ProductPolicy publication metadata,not applicable: no remote component/AIDL,not applicable: local object; internal policy events,no external service-manager name/SELinux Binder rule,CLOSED_NEGATIVE_EXTERNAL_BINDER,CLOSED_NEGATIVE_EXTERNAL_BINDER,fosdebug-service-inventory.txt:22; service-context-matrix.csv; dcpms.xml,dcpms:f17054ab1cd901db06ce39f10595ab36a062f82718b9fcf5490003161ef8f5b0,CLOSED_NEGATIVE_EXTERNAL_BINDER,previous public Phase 6X4 corpus
6X4-PRODUCTPOLICY-007,6X4,ProductPolicy/DCPMS closure,"IDeviceChildExperienceModeDecisionManager.java:14-18,32-75,98-135; ServiceBinder.java:63-109; DCPMSService.java:124-135",DCPMS AIDL Stub/Proxy,GET_DEVICE_CDE_DECISION signature|amazon,Stub no calling UID/user check; process identity; singleUser; no user arg,decision read/register/unregister callback only,CLOSED_BOUNDED_IDENTITY_NO_SENSITIVE_SINK,CLOSED_BOUNDED_IDENTITY_NO_SENSITIVE_SINK,"IDeviceChildExperienceModeDecisionManager.java:14-18,32-75,98-135; ServiceBinder.java:63-109; DCPMSService.java:124-135",manifest:9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,CLOSED_BOUNDED_IDENTITY_NO_SENSITIVE_SINK,previous public Phase 6X4 corpus
6X4-USERSCOPE-001,6X4,OOBE/prewarm user-scope closure,artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/BootAfterSystemOTAReceiver.java:27-61; decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:96107-96126,AmazonPackageManagerService.onBootPhase(550) -> BootAfterSystemOTAReceiver.onReceive,"""protected RECEIVE_BOOT_AFTER_SYSTEM_OTA lifecycle provenance; exact ordinary sender UNKNOWN""","""trusted system-server OTA lifecycle; ordinary Binder caller UNKNOWN""; ""clearCallingIdentity/restoreCallingIdentity not present in bounded receiver path; UNKNOWN/NOT APPLICABLE""; ""receiver Context -> PackageManager; numeric UserHandle not recovered""; User0=UNKNOWN; User10=UNKNOWN; profile=UNKNOWN",PackageHelper.enableComponent(OobeHomeActivity); then OOBEActivationHelper.activateOOBEIF,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/BootAfterSystemOTAReceiver.java:27-61; decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:96107-96126,07c7875f3760a4ec9e73ed668e7423f80d2f8535d6d21d5c9c4498423eab4bee,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,previous public Phase 6X4 corpus
6X4-USERSCOPE-002,6X4,OOBE/prewarm user-scope closure,"artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/commons/OOBEActivationHelper.java:29-34,53-56",BootAfterSystemOTAReceiver guarded branch -> OOBEActivationHelper,"""same protected OTA lifecycle guard; ordinary caller UNKNOWN""","""identity inherited from receiver Context; no ordinary Binder caller established""; ""no clearCallingIdentity/restoreCallingIdentity in bounded helper path; UNKNOWN""; ""receiver Context.getContentResolver() -> SettingsDBUtils; numeric Settings user not recovered""; User0=UNKNOWN; User10=UNKNOWN; profile=UNKNOWN",Settings.Secure user_setup_complete=0 and isOOBEActive=1 via setSettingSecurePutIntFG,STATIC_SETTINGS_SINK_USER_UNKNOWN,STATIC_SETTINGS_SINK_USER_UNKNOWN,"artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/commons/OOBEActivationHelper.java:29-34,53-56",07c7875f3760a4ec9e73ed668e7423f80d2f8535d6d21d5c9c4498423eab4bee,STATIC_SETTINGS_SINK_USER_UNKNOWN,previous public Phase 6X4 corpus
6X4-USERSCOPE-003,6X4,OOBE/prewarm user-scope closure,decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:40453-40534; decompiled/baksmali/vdexExtractor/boot-fosframework/disassembly.log:394721-394739; findings/phase-6x3-evidence-index.md:1577-1590,AmazonActivityManagerImpl -> IAmazonActivityManager.preWarmApplicationForUser -> BinderService,checkCallingPermission(com.amazon.permission.APP_PREWARM); bounded slice does not show result consumption,"Binder caller identity checked before clear; caller UID handling beyond slice UNKNOWN; clearCallingIdentity after permission check; restoreCallingIdentity on normal return path; exceptional cleanup/caller UID conversion UNKNOWN; explicit int user -> IPackageManager.getApplicationInfo(target,1024,user); AM service then startProcessLocked; User0=UNKNOWN; User10=UNKNOWN; profile=UNKNOWN","PreWarmCacheHelper -> ActivityManagerService.startProcessLocked(...,reason=prewarm,...); process/cache sink only",STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:40453-40534; decompiled/baksmali/vdexExtractor/boot-fosframework/disassembly.log:394721-394739; findings/phase-6x3-evidence-index.md:1577-1590,07c7875f3760a4ec9e73ed668e7423f80d2f8535d6d21d5c9c4498423eab4bee,STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,previous public Phase 6X4 corpus
6X4-PERMISSION-001,6X4,permission consumer/holder closure,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,android.amazon.perm (declaration owner only); declaration,UNKNOWN; no bounded requester manifest; android.amazon.perm package owner; effective grant UNKNOWN; NOT_FOUND in bounded JADX/VDEX; no checkCallingPermission/checkCallingUid joined,UNKNOWN; no Binder consumer joined; UNKNOWN,NOT_FOUND; no downstream sensitive sink,Declaration has raw protectionLevel=0x0 (normal); declaration alone is not requester or reachability proof,UNKNOWN_NOT_CLOSED,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,89e141fbf220b18a8fe4ca2a959119a3ea0915e158dd514677a5285951daefed,UNKNOWN_NOT_CLOSED,previous public Phase 6X4 corpus
6X4-PERMISSION-002,6X4,permission consumer/holder closure,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,android.amazon.perm (declaration owner only); declaration,UNKNOWN; no bounded requester manifest; android.amazon.perm package owner; effective grant UNKNOWN; NOT_FOUND in bounded JADX/VDEX; no checkCallingPermission/checkCallingUid joined,UNKNOWN; no Binder consumer joined; UNKNOWN,NOT_FOUND; no downstream sensitive sink,Declaration has raw protectionLevel=0x0 (normal); declaration alone is not requester or reachability proof,UNKNOWN_NOT_CLOSED,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,89e141fbf220b18a8fe4ca2a959119a3ea0915e158dd514677a5285951daefed,UNKNOWN_NOT_CLOSED,previous public Phase 6X4 corpus
6X4-PERMISSION-003,6X4,permission consumer/holder closure,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,android.amazon.perm (declaration owner only); declaration,UNKNOWN; no bounded requester manifest; android.amazon.perm package owner; effective grant UNKNOWN; NOT_FOUND in bounded JADX/VDEX; no checkCallingPermission/checkCallingUid joined,UNKNOWN; no Binder consumer joined; UNKNOWN,NOT_FOUND; no downstream sensitive sink,Declaration has raw protectionLevel=0x1 (dangerous); low/non-signature protection does not prove an accepted caller,UNKNOWN_NOT_CLOSED,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,89e141fbf220b18a8fe4ca2a959119a3ea0915e158dd514677a5285951daefed,UNKNOWN_NOT_CLOSED,previous public Phase 6X4 corpus
6X4-PERMISSION-004,6X4,permission consumer/holder closure,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,android.amazon.perm (declaration owner only); declaration,UNKNOWN; no bounded requester manifest; android.amazon.perm package owner; effective grant UNKNOWN; NOT_FOUND in bounded JADX/VDEX; no checkCallingPermission/checkCallingUid joined,UNKNOWN; no Binder consumer joined; UNKNOWN,NOT_FOUND; no downstream sensitive sink,No protectionLevel attribute is present in bounded declaration; protection remains UNKNOWN,UNKNOWN_NOT_CLOSED,artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,89e141fbf220b18a8fe4ca2a959119a3ea0915e158dd514677a5285951daefed,UNKNOWN_NOT_CLOSED,previous public Phase 6X4 corpus
6X4-PERMISSION-005,6X4,permission consumer/holder closure,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,UNKNOWN; bounded-consumer-scan,NOT_FOUND in exact-build manifest corpus outside owner declaration; UNKNOWN; no saved grant/holder row joined; negative bounded scan; no method-local check found,UNKNOWN; no Binder identity use joined; UNKNOWN,negative bounded scan; no sensitive sink edge,Bounded source corpus contains H2 AIDL implementation but no USE_SDK requester/consumer; negative is corpus-scoped,BOUNDED_NEGATIVE_NOT_GLOBAL,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,f30c3b42ce45c1e7ef717b2deb5b0402dbc01fc70cb5a86480d8b4a54e7fa9e5,BOUNDED_NEGATIVE_NOT_GLOBAL,previous public Phase 6X4 corpus
6X4-PERMISSION-006,6X4,permission consumer/holder closure,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,UNKNOWN; bounded-consumer-scan,NOT_FOUND in exact-build manifest corpus outside owner declaration; UNKNOWN; no saved grant/holder row joined; negative bounded scan; no method-local check found,UNKNOWN; no Binder identity use joined; UNKNOWN,negative bounded scan; no sensitive sink edge,Bounded source corpus contains H2 AIDL implementation but no USE_SDK requester/consumer; negative is corpus-scoped,BOUNDED_NEGATIVE_NOT_GLOBAL,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,f30c3b42ce45c1e7ef717b2deb5b0402dbc01fc70cb5a86480d8b4a54e7fa9e5,BOUNDED_NEGATIVE_NOT_GLOBAL,previous public Phase 6X4 corpus
6X4-PERMISSION-007,6X4,permission consumer/holder closure,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,UNKNOWN; bounded-consumer-scan,NOT_FOUND in exact-build manifest corpus outside owner declaration; UNKNOWN; no saved grant/holder row joined; negative bounded scan; no method-local check found,UNKNOWN; no Binder identity use joined; UNKNOWN,negative bounded scan; no sensitive sink edge,Bounded source corpus contains H2 AIDL implementation but no PLUGIN requester/consumer; negative is corpus-scoped,BOUNDED_NEGATIVE_NOT_GLOBAL,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,f30c3b42ce45c1e7ef717b2deb5b0402dbc01fc70cb5a86480d8b4a54e7fa9e5,BOUNDED_NEGATIVE_NOT_GLOBAL,previous public Phase 6X4 corpus
6X4-PERMISSION-008,6X4,permission consumer/holder closure,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,UNKNOWN; bounded-consumer-scan,NOT_FOUND in exact-build manifest corpus outside owner declaration; UNKNOWN; no saved grant/holder row joined; negative bounded scan; no method-local check found,UNKNOWN; no Binder identity use joined; UNKNOWN,negative bounded scan; no sensitive sink edge,Bounded source corpus contains H2 AIDL implementation but no PLUGIN_CONSUMER requester/consumer; negative is corpus-scoped,BOUNDED_NEGATIVE_NOT_GLOBAL,artifacts/phase6it-missing-system-apps-20260807-01-files/jadx/sources/com/amazon/alta/h2clientservice/H2ClientService.java,f30c3b42ce45c1e7ef717b2deb5b0402dbc01fc70cb5a86480d8b4a54e7fa9e5,BOUNDED_NEGATIVE_NOT_GLOBAL,previous public Phase 6X4 corpus
